salesHistoryKey,neighborhood,street name,salesTypeDsc,sale amount,saleDate,Days between last sale,Previous saleDate,cumsum sale amount,margin sale amount,amount_pct_change
720252045,250002,1001  N VERMONT ST 307,W-Will / R.O.S/L O H,0,2019-09-07 00:00:00+00:00,,,0.0,,
720252041,250002,1001  N VERMONT ST 307,W-Will / R.O.S/L O H,0,2019-09-07 00:00:00+00:00,0.0,2019-09-07 00:00:00+00:00,0.0,0.0,
720252049,250002,1001  N VERMONT ST 307,E-Estate Sale,470000,2020-01-15 00:00:00+00:00,130.0,2019-09-07 00:00:00+00:00,470000.0,470000.0,
720252053,250002,1001  N VERMONT ST 307,A-Correction Deed,0,2020-03-17 00:00:00+00:00,62.0,2020-01-15 00:00:00+00:00,470000.0,-470000.0,-100.00%
720252057,250002,1001  N VERMONT ST 307,,554000,2023-07-06 00:00:00+00:00,1206.0,2020-03-17 00:00:00+00:00,1024000.0,554000.0,
720252369,250002,1001  N VERMONT ST 309,5-Not Market Sale,0,2024-02-02 00:00:00+00:00,,,0.0,,
720252541,250002,1001  N VERMONT ST 310,,570000,2020-08-25 00:00:00+00:00,,,570000.0,,
720253145,250002,1001  N VERMONT ST 314,,474900,2020-10-22 00:00:00+00:00,,,474900.0,,
720251749,250002,1001  N VERMONT ST 405,5-Not Market Sale,0,2020-05-28 00:00:00+00:00,,,0.0,,
720251893,250002,1001  N VERMONT ST 406,,357125,2019-05-03 00:00:00+00:00,,,357125.0,,
720252385,250002,1001  N VERMONT ST 409,,415000,2024-02-29 00:00:00+00:00,,,415000.0,,
720252561,250002,1001  N VERMONT ST 410,,580000,2021-09-28 00:00:00+00:00,,,580000.0,,
720253161,250002,1001  N VERMONT ST 414,,490000,2020-08-07 00:00:00+00:00,,,490000.0,,
720253165,250002,1001  N VERMONT ST 414,2-Sale or Gift to Relative,0,2022-03-10 00:00:00+00:00,580.0,2020-08-07 00:00:00+00:00,490000.0,-490000.0,-100.00%
720253297,250002,1001  N VERMONT ST 415,,398000,2022-10-06 00:00:00+00:00,,,398000.0,,
720251253,250002,1001  N VERMONT ST 502,5-Not Market Sale,0,2020-08-13 00:00:00+00:00,,,0.0,,
720251605,250002,1001  N VERMONT ST 504,,395000,2019-05-20 00:00:00+00:00,,,395000.0,,
720251761,250002,1001  N VERMONT ST 505,,395000,2019-09-13 00:00:00+00:00,,,395000.0,,
720251765,250002,1001  N VERMONT ST 505,,395000,2023-01-05 00:00:00+00:00,1210.0,2019-09-13 00:00:00+00:00,790000.0,0.0,0.00%
720252401,250002,1001  N VERMONT ST 509,,398000,2019-03-08 00:00:00+00:00,,,398000.0,,
720252877,250002,1001  N VERMONT ST 512,,399000,2020-08-14 00:00:00+00:00,,,399000.0,,
720253181,250002,1001  N VERMONT ST 514,,460000,2019-05-15 00:00:00+00:00,,,460000.0,,
720251465,250002,1001  N VERMONT ST 603,,475000,2019-07-17 00:00:00+00:00,,,475000.0,,
720251469,250002,1001  N VERMONT ST 603,,500000,2024-06-21 00:00:00+00:00,1801.0,2019-07-17 00:00:00+00:00,975000.0,25000.0,5.26%
720251621,250002,1001  N VERMONT ST 604,,400000,2021-01-06 00:00:00+00:00,,,400000.0,,
720251929,250002,1001  N VERMONT ST 606,,400000,2023-10-10 00:00:00+00:00,,,400000.0,,
720252097,250002,1001  N VERMONT ST 607,,585000,2019-09-13 00:00:00+00:00,,,585000.0,,
720252261,250002,1001  N VERMONT ST 608,,374900,2021-08-23 00:00:00+00:00,,,374900.0,,
720252421,250002,1001  N VERMONT ST 609,,420000,2021-12-15 00:00:00+00:00,,,420000.0,,
720253041,250002,1001  N VERMONT ST 613,,389900,2024-11-14 00:00:00+00:00,,,389900.0,,
720253197,250002,1001  N VERMONT ST 614,,481000,2020-07-23 00:00:00+00:00,,,481000.0,,
720251149,250002,1001  N VERMONT ST 701,,400000,2021-09-09 00:00:00+00:00,,,400000.0,,
720251289,250002,1001  N VERMONT ST 702,,492000,2024-11-22 00:00:00+00:00,,,492000.0,,
720251481,250002,1001  N VERMONT ST 703,5-Not Market Sale,0,2019-08-05 00:00:00+00:00,,,0.0,,
720251485,250002,1001  N VERMONT ST 703,,400500,2020-09-25 00:00:00+00:00,417.0,2019-08-05 00:00:00+00:00,400500.0,400500.0,
720251633,250002,1001  N VERMONT ST 704,,400000,2019-11-20 00:00:00+00:00,,,400000.0,,
720251797,250002,1001  N VERMONT ST 705,,431000,2020-01-27 00:00:00+00:00,,,431000.0,,
720251801,250002,1001  N VERMONT ST 705,5-Not Market Sale,0,2022-01-12 00:00:00+00:00,716.0,2020-01-27 00:00:00+00:00,431000.0,-431000.0,-100.00%
720251953,250002,1001  N VERMONT ST 706,,549900,2024-07-15 00:00:00+00:00,,,549900.0,,
720252117,250002,1001  N VERMONT ST 707,,400000,2021-04-28 00:00:00+00:00,,,400000.0,,
720252273,250002,1001  N VERMONT ST 708,5-Not Market Sale,418000,2020-08-06 00:00:00+00:00,,,418000.0,,
720252433,250002,1001  N VERMONT ST 709,,520000,2019-10-29 00:00:00+00:00,,,520000.0,,
720252437,250002,1001  N VERMONT ST 709,5-Not Market Sale,0,2022-02-01 00:00:00+00:00,826.0,2019-10-29 00:00:00+00:00,520000.0,-520000.0,-100.00%
720252609,250002,1001  N VERMONT ST 710,,575000,2021-09-15 00:00:00+00:00,,,575000.0,,
720253053,250002,1001  N VERMONT ST 713,,500000,2023-03-01 00:00:00+00:00,,,500000.0,,
720251165,250002,1001  N VERMONT ST 801,2-Sale or Gift to Relative,0,2023-06-09 00:00:00+00:00,,,0.0,,
720251313,250002,1001  N VERMONT ST 802,,527500,2024-11-04 00:00:00+00:00,,,527500.0,,
720251505,250002,1001  N VERMONT ST 803,5-Not Market Sale,0,2019-12-10 00:00:00+00:00,,,0.0,,
720251509,250002,1001  N VERMONT ST 803,5-Not Market Sale,0,2019-12-10 00:00:00+00:00,0.0,2019-12-10 00:00:00+00:00,0.0,0.0,
720251661,250002,1001  N VERMONT ST 804,,376467,2021-10-27 00:00:00+00:00,,,376467.0,,
720251973,250002,1001  N VERMONT ST 806,5-Not Market Sale,0,2023-07-11 00:00:00+00:00,,,0.0,,
720252457,250002,1001  N VERMONT ST 809,,565000,2019-10-01 00:00:00+00:00,,,565000.0,,
720252461,250002,1001  N VERMONT ST 809,2-Sale or Gift to Relative,0,2020-01-16 00:00:00+00:00,107.0,2019-10-01 00:00:00+00:00,565000.0,-565000.0,-100.00%
720252625,250002,1001  N VERMONT ST 810,,559000,2022-08-01 00:00:00+00:00,,,559000.0,,
720252921,250002,1001  N VERMONT ST 812,,326000,2021-10-22 00:00:00+00:00,,,326000.0,,
720253077,250002,1001  N VERMONT ST 813,,510000,2019-05-10 00:00:00+00:00,,,510000.0,,
720251329,250002,1001  N VERMONT ST 902,,475000,2019-10-22 00:00:00+00:00,,,475000.0,,
720251525,250002,1001  N VERMONT ST 903,,412500,2019-12-30 00:00:00+00:00,,,412500.0,,
720252157,250002,1001  N VERMONT ST 907,,402000,2019-05-09 00:00:00+00:00,,,402000.0,,
720252305,250002,1001  N VERMONT ST 908,,557650,2024-02-01 00:00:00+00:00,,,557650.0,,
720252645,250002,1001  N VERMONT ST 910,,400000,2021-02-16 00:00:00+00:00,,,400000.0,,
720252777,250002,1001  N VERMONT ST 911,,507500,2024-03-19 00:00:00+00:00,,,507500.0,,
720136545,511090,1001 16th ST S,N-DREA Not a market Sale,765000,2020-09-21 00:00:00+00:00,,,765000.0,,
719643477,910000,1001 19th ST N,"4-Multiple RPCs, Not A Coded S",123993200,2022-04-04 00:00:00+00:00,,,123993200.0,,
719643481,910000,1001 19th ST N,"4-Multiple RPCs, Not A Coded S",29157900,2024-08-08 00:00:00+00:00,857.0,2022-04-04 00:00:00+00:00,153151100.0,-94835300.0,-76.48%
719643485,910000,1001 19th ST N,"4-Multiple RPCs, Not A Coded S",113842096,2024-08-08 00:00:00+00:00,0.0,2024-08-08 00:00:00+00:00,266993196.0,84684196.0,290.43%
720146629,511090,1001 23rd ST S,2-Sale or Gift to Relative,0,2021-08-26 00:00:00+00:00,,,0.0,,
720146633,511090,1001 23rd ST S,N-DREA Not a market Sale,950000,2022-09-16 00:00:00+00:00,386.0,2021-08-26 00:00:00+00:00,950000.0,950000.0,
720147089,511092,1001 26th ST S,,875000,2021-12-16 00:00:00+00:00,,,875000.0,,
720162193,511093,1001 27th ST S,2-Sale or Gift to Relative,0,2022-11-16 00:00:00+00:00,,,0.0,,
719746185,506735,1001 N DANIEL ST,,856000,2021-11-03 00:00:00+00:00,,,856000.0,,
719482721,504028,1001 N LEBANON ST,,799000,2021-02-24 00:00:00+00:00,,,799000.0,,
719484457,504028,1001 N LIBERTY ST,W-Will / R.O.S/L O H,0,2022-09-20 00:00:00+00:00,,,0.0,,
719473185,504027,1001 N QUINTANA ST,5-Not Market Sale,0,2022-03-07 00:00:00+00:00,,,0.0,,
719473189,504027,1001 N QUINTANA ST,5-Not Market Sale,0,2022-03-24 00:00:00+00:00,17.0,2022-03-07 00:00:00+00:00,0.0,0.0,
720363137,250001,1001 N RANDOLPH ST,C-Condo Parking Space,0,2019-03-01 00:00:00+00:00,,,0.0,,
720249849,250001,1001 N RANDOLPH ST 1003,,403000,2019-12-03 00:00:00+00:00,,,403000.0,,
720249853,250001,1001 N RANDOLPH ST 1003,,385000,2022-09-30 00:00:00+00:00,1032.0,2019-12-03 00:00:00+00:00,788000.0,-18000.0,-4.47%
720249873,250001,1001 N RANDOLPH ST 1004,,389000,2024-10-15 00:00:00+00:00,,,389000.0,,
720249893,250001,1001 N RANDOLPH ST 1005,,465023,2022-03-17 00:00:00+00:00,,,465023.0,,
720249929,250001,1001 N RANDOLPH ST 1007,2-Sale or Gift to Relative,0,2022-03-22 00:00:00+00:00,,,0.0,,
720249953,250001,1001 N RANDOLPH ST 1008,,395000,2020-11-06 00:00:00+00:00,,,395000.0,,
720250361,250001,1001 N RANDOLPH ST 101,,520000,2020-03-04 00:00:00+00:00,,,520000.0,,
720250365,250001,1001 N RANDOLPH ST 101,5-Not Market Sale,0,2023-04-14 00:00:00+00:00,1136.0,2020-03-04 00:00:00+00:00,520000.0,-520000.0,-100.00%
720250013,250001,1001 N RANDOLPH ST 1013,,395000,2021-11-18 00:00:00+00:00,,,395000.0,,
720250029,250001,1001 N RANDOLPH ST 1014,,410000,2024-10-25 00:00:00+00:00,,,410000.0,,
720250073,250001,1001 N RANDOLPH ST 1016,,396000,2022-10-20 00:00:00+00:00,,,396000.0,,
720250093,250001,1001 N RANDOLPH ST 1017,,410000,2022-09-12 00:00:00+00:00,,,410000.0,,
720250109,250001,1001 N RANDOLPH ST 1018,,400000,2023-09-26 00:00:00+00:00,,,400000.0,,
720250161,250001,1001 N RANDOLPH ST 1022,,450000,2020-07-07 00:00:00+00:00,,,450000.0,,
720246893,250001,1001 N RANDOLPH ST 103,,403000,2022-10-07 00:00:00+00:00,,,403000.0,,
720246913,250001,1001 N RANDOLPH ST 104,,395000,2019-05-10 00:00:00+00:00,,,395000.0,,
720246945,250001,1001 N RANDOLPH ST 106,,360000,2019-02-20 00:00:00+00:00,,,360000.0,,
720246949,250001,1001 N RANDOLPH ST 106,5-Not Market Sale,0,2020-02-02 00:00:00+00:00,347.0,2019-02-20 00:00:00+00:00,360000.0,-360000.0,-100.00%
720246965,250001,1001 N RANDOLPH ST 107,,371500,2019-10-07 00:00:00+00:00,,,371500.0,,
720246985,250001,1001 N RANDOLPH ST 108,,375000,2019-08-01 00:00:00+00:00,,,375000.0,,
720246989,250001,1001 N RANDOLPH ST 108,,385000,2023-03-16 00:00:00+00:00,1323.0,2019-08-01 00:00:00+00:00,760000.0,10000.0,2.67%
720247009,250001,1001 N RANDOLPH ST 109,,350000,2019-02-08 00:00:00+00:00,,,350000.0,,
720247013,250001,1001 N RANDOLPH ST 109,2-Sale or Gift to Relative,0,2020-08-28 00:00:00+00:00,567.0,2019-02-08 00:00:00+00:00,350000.0,-350000.0,-100.00%
720247053,250001,1001 N RANDOLPH ST 111,,405000,2022-07-11 00:00:00+00:00,,,405000.0,,
720247097,250001,1001 N RANDOLPH ST 113,,380000,2019-08-27 00:00:00+00:00,,,380000.0,,
720247113,250001,1001 N RANDOLPH ST 114,,395000,2022-01-13 00:00:00+00:00,,,395000.0,,
720247137,250001,1001 N RANDOLPH ST 115,5-Not Market Sale,0,2019-10-03 00:00:00+00:00,,,0.0,,
720247173,250001,1001 N RANDOLPH ST 204,,420000,2020-08-04 00:00:00+00:00,,,420000.0,,
720247197,250001,1001 N RANDOLPH ST 205,,400000,2019-03-08 00:00:00+00:00,,,400000.0,,
720247281,250001,1001 N RANDOLPH ST 209,,385000,2024-12-13 00:00:00+00:00,,,385000.0,,
720247301,250001,1001 N RANDOLPH ST 212,,390000,2019-11-05 00:00:00+00:00,,,390000.0,,
720247321,250001,1001 N RANDOLPH ST 213,,378000,2019-09-30 00:00:00+00:00,,,378000.0,,
720247337,250001,1001 N RANDOLPH ST 214,,394000,2021-01-12 00:00:00+00:00,,,394000.0,,
720247369,250001,1001 N RANDOLPH ST 216,,370000,2019-05-06 00:00:00+00:00,,,370000.0,,
720250437,250001,1001 N RANDOLPH ST 219,2-Sale or Gift to Relative,0,2020-01-21 00:00:00+00:00,,,0.0,,
720250441,250001,1001 N RANDOLPH ST 219,,545000,2023-05-31 00:00:00+00:00,1226.0,2020-01-21 00:00:00+00:00,545000.0,545000.0,
720247433,250001,1001 N RANDOLPH ST 221,,375000,2021-03-11 00:00:00+00:00,,,375000.0,,
720247453,250001,1001 N RANDOLPH ST 222,,367500,2021-08-10 00:00:00+00:00,,,367500.0,,
720247473,250001,1001 N RANDOLPH ST 223,,359000,2019-01-11 00:00:00+00:00,,,359000.0,,
720247477,250001,1001 N RANDOLPH ST 223,,382000,2022-05-26 00:00:00+00:00,1231.0,2019-01-11 00:00:00+00:00,741000.0,23000.0,6.41%
720250469,250001,1001 N RANDOLPH ST 301,,570000,2024-10-15 00:00:00+00:00,,,570000.0,,
720250493,250001,1001 N RANDOLPH ST 302,,545000,2020-07-16 00:00:00+00:00,,,545000.0,,
720247525,250001,1001 N RANDOLPH ST 305,5-Not Market Sale,0,2021-06-03 00:00:00+00:00,,,0.0,,
720247549,250001,1001 N RANDOLPH ST 306,C-Condo Parking Space,0,2019-03-01 00:00:00+00:00,,,0.0,,
720247553,250001,1001 N RANDOLPH ST 306,,445000,2019-04-05 00:00:00+00:00,35.0,2019-03-01 00:00:00+00:00,445000.0,445000.0,
720247601,250001,1001 N RANDOLPH ST 309,,380000,2019-11-07 00:00:00+00:00,,,380000.0,,
720250513,250001,1001 N RANDOLPH ST 311,,540000,2020-09-11 00:00:00+00:00,,,540000.0,,
720247633,250001,1001 N RANDOLPH ST 313,,415000,2020-03-30 00:00:00+00:00,,,415000.0,,
720247653,250001,1001 N RANDOLPH ST 314,,350000,2019-08-28 00:00:00+00:00,,,350000.0,,
720247669,250001,1001 N RANDOLPH ST 315,2-Sale or Gift to Relative,0,2019-07-02 00:00:00+00:00,,,0.0,,
720247733,250001,1001 N RANDOLPH ST 318,5-Not Market Sale,0,2020-07-16 00:00:00+00:00,,,0.0,,
720247737,250001,1001 N RANDOLPH ST 318,,395000,2024-05-21 00:00:00+00:00,1405.0,2020-07-16 00:00:00+00:00,395000.0,395000.0,
720247781,250001,1001 N RANDOLPH ST 321,5-Not Market Sale,0,2023-06-09 00:00:00+00:00,,,0.0,,
720247801,250001,1001 N RANDOLPH ST 322,5-Not Market Sale,0,2024-03-28 00:00:00+00:00,,,0.0,,
720247805,250001,1001 N RANDOLPH ST 322,,380000,2024-10-07 00:00:00+00:00,193.0,2024-03-28 00:00:00+00:00,380000.0,380000.0,
720247821,250001,1001 N RANDOLPH ST 323,,377000,2019-03-04 00:00:00+00:00,,,377000.0,,
720250549,250001,1001 N RANDOLPH ST 401,,600000,2023-03-17 00:00:00+00:00,,,600000.0,,
720247861,250001,1001 N RANDOLPH ST 404,,410000,2019-12-16 00:00:00+00:00,,,410000.0,,
720247865,250001,1001 N RANDOLPH ST 404,,395000,2024-12-18 00:00:00+00:00,1829.0,2019-12-16 00:00:00+00:00,805000.0,-15000.0,-3.66%
720247885,250001,1001 N RANDOLPH ST 405,,438000,2020-09-30 00:00:00+00:00,,,438000.0,,
720247901,250001,1001 N RANDOLPH ST 406,,400000,2019-11-27 00:00:00+00:00,,,400000.0,,
720247925,250001,1001 N RANDOLPH ST 407,5-Not Market Sale,0,2019-02-08 00:00:00+00:00,,,0.0,,
720247973,250001,1001 N RANDOLPH ST 412,,388000,2021-01-15 00:00:00+00:00,,,388000.0,,
720248045,250001,1001 N RANDOLPH ST 416,,400000,2021-03-15 00:00:00+00:00,,,400000.0,,
720248065,250001,1001 N RANDOLPH ST 417,,361000,2019-05-28 00:00:00+00:00,,,361000.0,,
720248069,250001,1001 N RANDOLPH ST 417,,378000,2020-12-22 00:00:00+00:00,574.0,2019-05-28 00:00:00+00:00,739000.0,17000.0,4.71%
720250605,250001,1001 N RANDOLPH ST 419,2-Sale or Gift to Relative,0,2023-01-20 00:00:00+00:00,,,0.0,,
720248137,250001,1001 N RANDOLPH ST 422,,415000,2024-05-29 00:00:00+00:00,,,415000.0,,
720250645,250001,1001 N RANDOLPH ST 502,,566000,2020-08-04 00:00:00+00:00,,,566000.0,,
720248205,250001,1001 N RANDOLPH ST 505,,400000,2021-10-22 00:00:00+00:00,,,400000.0,,
720248253,250001,1001 N RANDOLPH ST 508,,388000,2021-05-26 00:00:00+00:00,,,388000.0,,
720248277,250001,1001 N RANDOLPH ST 509,,375000,2019-05-22 00:00:00+00:00,,,375000.0,,
720250225,250001,1001 N RANDOLPH ST 510,5-Not Market Sale,0,2024-05-15 00:00:00+00:00,,,0.0,,
720250221,250001,1001 N RANDOLPH ST 510,2-Sale or Gift to Relative,0,2024-05-15 00:00:00+00:00,0.0,2024-05-15 00:00:00+00:00,0.0,0.0,
720248385,250001,1001 N RANDOLPH ST 518,,375000,2019-03-06 00:00:00+00:00,,,375000.0,,
720248389,250001,1001 N RANDOLPH ST 518,,400000,2021-04-21 00:00:00+00:00,777.0,2019-03-06 00:00:00+00:00,775000.0,25000.0,6.67%
720248461,250001,1001 N RANDOLPH ST 523,,392000,2022-02-14 00:00:00+00:00,,,392000.0,,
720250689,250001,1001 N RANDOLPH ST 601,,542500,2021-09-21 00:00:00+00:00,,,542500.0,,
720248497,250001,1001 N RANDOLPH ST 604,,375000,2022-01-10 00:00:00+00:00,,,375000.0,,
720248545,250001,1001 N RANDOLPH ST 607,,400000,2019-08-12 00:00:00+00:00,,,400000.0,,
720248581,250001,1001 N RANDOLPH ST 609,,396000,2019-06-18 00:00:00+00:00,,,396000.0,,
720250717,250001,1001 N RANDOLPH ST 611,,560000,2024-05-28 00:00:00+00:00,,,560000.0,,
720248601,250001,1001 N RANDOLPH ST 612,,394000,2021-06-29 00:00:00+00:00,,,394000.0,,
720248625,250001,1001 N RANDOLPH ST 613,2-Sale or Gift to Relative,0,2023-03-07 00:00:00+00:00,,,0.0,,
720248661,250001,1001 N RANDOLPH ST 615,,389000,2021-10-15 00:00:00+00:00,,,389000.0,,
720248689,250001,1001 N RANDOLPH ST 617,,397000,2024-11-22 00:00:00+00:00,,,397000.0,,
720248709,250001,1001 N RANDOLPH ST 618,5-Not Market Sale,0,2020-06-02 00:00:00+00:00,,,0.0,,
720248745,250001,1001 N RANDOLPH ST 621,,368000,2024-03-21 00:00:00+00:00,,,368000.0,,
720248765,250001,1001 N RANDOLPH ST 622,5-Not Market Sale,405000,2020-10-01 00:00:00+00:00,,,405000.0,,
720248785,250001,1001 N RANDOLPH ST 623,,388500,2022-04-25 00:00:00+00:00,,,388500.0,,
720250749,250001,1001 N RANDOLPH ST 701,W-Will / R.O.S/L O H,0,2021-05-28 00:00:00+00:00,,,0.0,,
720250753,250001,1001 N RANDOLPH ST 701,N-DREA Not a market Sale,546000,2021-12-03 00:00:00+00:00,189.0,2021-05-28 00:00:00+00:00,546000.0,546000.0,
720250777,250001,1001 N RANDOLPH ST 702,,560000,2021-06-08 00:00:00+00:00,,,560000.0,,
720248801,250001,1001 N RANDOLPH ST 703,,365000,2021-08-23 00:00:00+00:00,,,365000.0,,
720248921,250001,1001 N RANDOLPH ST 709,,401000,2019-10-11 00:00:00+00:00,,,401000.0,,
720250265,250001,1001 N RANDOLPH ST 710,5-Not Market Sale,464000,2021-05-04 00:00:00+00:00,,,464000.0,,
720248941,250001,1001 N RANDOLPH ST 712,2-Sale or Gift to Relative,0,2023-05-26 00:00:00+00:00,,,0.0,,
720248945,250001,1001 N RANDOLPH ST 712,5-Not Market Sale,0,2023-05-26 00:00:00+00:00,0.0,2023-05-26 00:00:00+00:00,0.0,0.0,
720248961,250001,1001 N RANDOLPH ST 713,,405000,2020-06-29 00:00:00+00:00,,,405000.0,,
720248981,250001,1001 N RANDOLPH ST 714,,415000,2020-03-28 00:00:00+00:00,,,415000.0,,
720249077,250001,1001 N RANDOLPH ST 721,"1-Foreclosure, Auction, Bankru",319000,2019-02-06 00:00:00+00:00,,,319000.0,,
720249081,250001,1001 N RANDOLPH ST 721,2-Sale or Gift to Relative,0,2019-04-01 00:00:00+00:00,54.0,2019-02-06 00:00:00+00:00,319000.0,-319000.0,-100.00%
720250845,250001,1001 N RANDOLPH ST 802,,545000,2021-09-13 00:00:00+00:00,,,545000.0,,
720249133,250001,1001 N RANDOLPH ST 803,,388000,2023-08-31 00:00:00+00:00,,,388000.0,,
720249153,250001,1001 N RANDOLPH ST 804,,390000,2024-02-06 00:00:00+00:00,,,390000.0,,
720249193,250001,1001 N RANDOLPH ST 806,,405000,2022-08-12 00:00:00+00:00,,,405000.0,,
720249229,250001,1001 N RANDOLPH ST 808,,412000,2022-04-26 00:00:00+00:00,,,412000.0,,
720249249,250001,1001 N RANDOLPH ST 809,,395000,2023-03-31 00:00:00+00:00,,,395000.0,,
720250285,250001,1001 N RANDOLPH ST 810,,499900,2022-06-09 00:00:00+00:00,,,499900.0,,
720249297,250001,1001 N RANDOLPH ST 814,,349900,2019-03-22 00:00:00+00:00,,,349900.0,,
720249301,250001,1001 N RANDOLPH ST 814,,402000,2022-07-22 00:00:00+00:00,1218.0,2019-03-22 00:00:00+00:00,751900.0,52100.0,14.89%
720250877,250001,1001 N RANDOLPH ST 819,,535000,2020-07-30 00:00:00+00:00,,,535000.0,,
720249425,250001,1001 N RANDOLPH ST 822,,400000,2023-12-21 00:00:00+00:00,,,400000.0,,
720249449,250001,1001 N RANDOLPH ST 823,,385000,2022-06-10 00:00:00+00:00,,,385000.0,,
720250893,250001,1001 N RANDOLPH ST 901,,550000,2020-07-18 00:00:00+00:00,,,550000.0,,
720250897,250001,1001 N RANDOLPH ST 901,5-Not Market Sale,0,2021-12-16 00:00:00+00:00,516.0,2020-07-18 00:00:00+00:00,550000.0,-550000.0,-100.00%
720249497,250001,1001 N RANDOLPH ST 904,,377000,2022-02-03 00:00:00+00:00,,,377000.0,,
720249513,250001,1001 N RANDOLPH ST 905,,420000,2021-10-22 00:00:00+00:00,,,420000.0,,
720249581,250001,1001 N RANDOLPH ST 909,,404000,2019-05-09 00:00:00+00:00,,,404000.0,,
720249585,250001,1001 N RANDOLPH ST 909,5-Not Market Sale,0,2019-06-21 00:00:00+00:00,43.0,2019-05-09 00:00:00+00:00,404000.0,-404000.0,-100.00%
720249589,250001,1001 N RANDOLPH ST 909,,400000,2024-12-18 00:00:00+00:00,2007.0,2019-06-21 00:00:00+00:00,804000.0,400000.0,
720250305,250001,1001 N RANDOLPH ST 910,,499500,2019-08-29 00:00:00+00:00,,,499500.0,,
720250945,250001,1001 N RANDOLPH ST 911,,535000,2019-07-08 00:00:00+00:00,,,535000.0,,
720249677,250001,1001 N RANDOLPH ST 915,,385000,2022-09-26 00:00:00+00:00,,,385000.0,,
720249693,250001,1001 N RANDOLPH ST 916,,388000,2022-03-30 00:00:00+00:00,,,388000.0,,
720249765,250001,1001 N RANDOLPH ST 920,,385000,2021-06-03 00:00:00+00:00,,,385000.0,,
720249789,250001,1001 N RANDOLPH ST 921,,425000,2020-06-22 00:00:00+00:00,,,425000.0,,
720249793,250001,1001 N RANDOLPH ST 921,,385000,2024-09-11 00:00:00+00:00,1542.0,2020-06-22 00:00:00+00:00,810000.0,-40000.0,-9.41%
719951005,510082,1001 S COLUMBUS ST,2-Sale or Gift to Relative,0,2020-01-31 00:00:00+00:00,,,0.0,,
720102201,509077,1001 S ROLFE ST,,622500,2019-07-01 00:00:00+00:00,,,622500.0,,
719745665,506834,1002 N CLEVELAND ST,N-DREA Not a market Sale,945000,2023-03-20 00:00:00+00:00,,,945000.0,,
720101325,509077,1002 S QUINN ST,2-Sale or Gift to Relative,0,2021-03-03 00:00:00+00:00,,,0.0,,
719746253,506735,1003 N DANIEL ST,,929900,2020-01-27 00:00:00+00:00,,,929900.0,,
719746285,506735,1003 N DANIEL ST,,910000,2020-11-12 00:00:00+00:00,290.0,2020-01-27 00:00:00+00:00,1839900.0,-19900.0,-2.14%
719746289,506735,1003 N DANIEL ST,5-Not Market Sale,0,2022-02-03 00:00:00+00:00,448.0,2020-11-12 00:00:00+00:00,1839900.0,-910000.0,-100.00%
719746233,506735,1003 N DANIEL ST,2-Sale or Gift to Relative,0,2024-01-03 00:00:00+00:00,699.0,2022-02-03 00:00:00+00:00,1839900.0,0.0,
719425317,505040,1003 N HARRISON ST,,850000,2022-07-18 00:00:00+00:00,,,850000.0,,
719442121,501029,1003 N LEXINGTON ST,5-Not Market Sale,0,2022-09-06 00:00:00+00:00,,,0.0,,
719442125,501029,1003 N LEXINGTON ST,5-Not Market Sale,0,2022-09-06 00:00:00+00:00,0.0,2022-09-06 00:00:00+00:00,0.0,0.0,
719480941,504028,1003 PATRICK HENRY DR,5-Not Market Sale,0,2021-02-17 00:00:00+00:00,,,0.0,,
720143565,511090,1004 20th ST S,2-Sale or Gift to Relative,0,2020-01-22 00:00:00+00:00,,,0.0,,
719485013,504028,1004 N ARLINGTON MILL DR,,904999,2021-04-19 00:00:00+00:00,,,904999.0,,
719746453,506057,1004 N DANIEL ST,3-Family Sale,0,2020-09-11 00:00:00+00:00,,,0.0,,
719746457,506057,1004 N DANIEL ST,L-Land Sale,1150000,2023-04-18 00:00:00+00:00,949.0,2020-09-11 00:00:00+00:00,1150000.0,1150000.0,
719423509,501029,1004 N KENTUCKY ST,,1020000,2021-05-24 00:00:00+00:00,,,1020000.0,,
719482901,504028,1004 N LIVINGSTON ST,5-Not Market Sale,0,2021-09-27 00:00:00+00:00,,,0.0,,
719482905,504028,1004 N LIVINGSTON ST,,1050000,2023-10-30 00:00:00+00:00,763.0,2021-09-27 00:00:00+00:00,1050000.0,1050000.0,
719939325,510082,1004 S DINWIDDIE ST,,665000,2021-03-15 00:00:00+00:00,,,665000.0,,
719939541,510082,1004 S EDISON ST,5-Not Market Sale,0,2019-08-12 00:00:00+00:00,,,0.0,,
720099645,509077,1004 S QUEEN ST,7-Partial Interest,230000,2022-03-07 00:00:00+00:00,,,230000.0,,
720137813,511090,1005 17th ST S,A-Correction Deed,0,2021-12-15 00:00:00+00:00,,,0.0,,
720137817,511090,1005 17th ST S,L-Land Sale,815000,2021-12-15 00:00:00+00:00,0.0,2021-12-15 00:00:00+00:00,815000.0,815000.0,
720137821,511090,1005 17th ST S,G-New Construction,1860000,2023-10-18 00:00:00+00:00,672.0,2021-12-15 00:00:00+00:00,2675000.0,1045000.0,128.22%
720146645,511090,1005 23rd ST S,5-Not Market Sale,0,2023-04-03 00:00:00+00:00,,,0.0,,
719746317,506735,1005 N DANIEL ST A,,810000,2022-12-15 00:00:00+00:00,,,810000.0,,
