street name,max_sale_amount,avg_sale_amount,num_of_sales,total_sale_amount
880 N POLLARD ST 506,397500,397500.0,1,397500
880 N POLLARD ST 523,452000,452000.0,1,452000
880 N POLLARD ST 524,0,0.0,1,0
880 N POLLARD ST 526,350000,350000.0,1,350000
880 N POLLARD ST 601,565000,565000.0,1,565000
880 N POLLARD ST 602,851800,425900.0,2,851800
880 N POLLARD ST 606,412000,412000.0,1,412000
880 N POLLARD ST 624,565000,565000.0,1,565000
880 N POLLARD ST 627,390000,390000.0,1,390000
880 N POLLARD ST 701,615000,615000.0,1,615000
880 N POLLARD ST 706,410000,410000.0,1,410000
880 N POLLARD ST 707,475000,475000.0,1,475000
880 N POLLARD ST 723,449900,224950.0,2,449900
880 N POLLARD ST 725,1142500,571250.0,2,1142500
880 N POLLARD ST 726,379900,379900.0,1,379900
880 N POLLARD ST 801,1132500,377500.0,3,1132500
880 N POLLARD ST 802,420000,420000.0,1,420000
880 N POLLARD ST 803,499000,499000.0,1,499000
880 N POLLARD ST 805,580000,580000.0,1,580000
880 N POLLARD ST 806,0,0.0,1,0
880 N POLLARD ST 827,0,0.0,1,0
880 N POLLARD ST 901,555000,555000.0,1,555000
880 N POLLARD ST 902,430000,430000.0,1,430000
880 N POLLARD ST 906,415000,415000.0,1,415000
880 N POLLARD ST 907,480000,240000.0,2,480000
880 N POLLARD ST 921,460000,460000.0,1,460000
880 N POLLARD ST 924,606500,606500.0,1,606500
880 N POLLARD ST 925,570000,570000.0,1,570000
880 N POLLARD ST 926,391900,391900.0,1,391900
881 N FREDERICK ST,925000,925000.0,1,925000
881 N LEXINGTON ST,0,0.0,2,0
881 N MANCHESTER ST,7242062,2414020.6666666665,3,7242062
882 N NOTTINGHAM ST,0,0.0,1,0
882 N OHIO ST,824000,824000.0,1,824000
883 N KENSINGTON ST,0,0.0,1,0
883 N KENTUCKY ST,926883,926883.0,1,926883
883 N LONGFELLOW ST,0,0.0,3,0
883 N OHIO ST,0,0.0,1,0
884 N KENTUCKY ST,1037000,518500.0,2,1037000
884 N MADISON ST,0,0.0,2,0
884 N MANCHESTER ST,7242062,2414020.6666666665,3,7242062
885 A N KENSINGTON ST,1625000,1625000.0,1,1625000
885 N MANCHESTER ST,7242062,2414020.6666666665,3,7242062
885 N NOTTINGHAM ST,0,0.0,1,0
886 N JEFFERSON ST,0,0.0,1,0
886 N KENSINGTON ST,0,0.0,1,0
886 N KENTUCKY ST,1008000,1008000.0,1,1008000
887 A N KENSINGTON ST,1590000,1590000.0,1,1590000
887 B N KENSINGTON ST,0,0.0,1,0
887 N OHIO ST,842000,421000.0,2,842000
888 N QUINCY ST 1001,745000,745000.0,1,745000
888 N QUINCY ST 1002,715000,715000.0,1,715000
888 N QUINCY ST 1003,0,0.0,1,0
888 N QUINCY ST 1005,462500,462500.0,1,462500
888 N QUINCY ST 1006,0,0.0,2,0
888 N QUINCY ST 1007,430000,430000.0,1,430000
888 N QUINCY ST 1008,461000,461000.0,1,461000
888 N QUINCY ST 1102,730000,730000.0,1,730000
888 N QUINCY ST 1104,590000,590000.0,1,590000
888 N QUINCY ST 1106,722000,361000.0,2,722000
888 N QUINCY ST 1107,425000,425000.0,1,425000
888 N QUINCY ST 1108,479900,479900.0,1,479900
888 N QUINCY ST 1109,720000,720000.0,1,720000
888 N QUINCY ST 1202,700000,700000.0,1,700000
888 N QUINCY ST 1208,489900,489900.0,1,489900
888 N QUINCY ST 1209,690000,690000.0,1,690000
888 N QUINCY ST 1305,465000,465000.0,1,465000
888 N QUINCY ST 1306,574900,574900.0,1,574900
888 N QUINCY ST 1309,687500,687500.0,1,687500
888 N QUINCY ST 1401,0,0.0,2,0
888 N QUINCY ST 1403,460000,460000.0,1,460000
888 N QUINCY ST 1405,465000,465000.0,1,465000
888 N QUINCY ST 1406,557000,557000.0,1,557000
888 N QUINCY ST 1407,495000,495000.0,1,495000
888 N QUINCY ST 1408,480000,480000.0,1,480000
888 N QUINCY ST 1410,630000,315000.0,2,630000
888 N QUINCY ST 1412,0,0.0,2,0
888 N QUINCY ST 1502,735000,735000.0,1,735000
888 N QUINCY ST 1503,0,0.0,1,0
888 N QUINCY ST 1504,593000,593000.0,1,593000
888 N QUINCY ST 1506,575000,575000.0,1,575000
888 N QUINCY ST 1509,700000,700000.0,1,700000
888 N QUINCY ST 1510,1280500,640250.0,2,1280500
888 N QUINCY ST 1603,467450,467450.0,1,467450
888 N QUINCY ST 1607,460000,460000.0,1,460000
888 N QUINCY ST 1609,675000,675000.0,1,675000
888 N QUINCY ST 1611,0,0.0,1,0
888 N QUINCY ST 1701,830000,830000.0,1,830000
888 N QUINCY ST 1703,475000,475000.0,1,475000
888 N QUINCY ST 1704,565000,565000.0,1,565000
888 N QUINCY ST 1707,464000,464000.0,1,464000
888 N QUINCY ST 1708,495000,495000.0,1,495000
888 N QUINCY ST 1802,762000,381000.0,2,762000
888 N QUINCY ST 1804,610000,610000.0,1,610000
888 N QUINCY ST 1807,460000,460000.0,1,460000
888 N QUINCY ST 1809,685000,685000.0,1,685000
888 N QUINCY ST 1901,769000,256333.33333333334,3,769000
888 N QUINCY ST 1903,469900,469900.0,1,469900
888 N QUINCY ST 1904,587000,587000.0,1,587000
888 N QUINCY ST 1905,485000,242500.0,2,485000
888 N QUINCY ST 1908,0,0.0,1,0
888 N QUINCY ST 1912,898000,898000.0,1,898000
888 N QUINCY ST 2001,800000,800000.0,1,800000
888 N QUINCY ST 2003,535000,535000.0,1,535000
888 N QUINCY ST 2005,535000,535000.0,1,535000
888 N QUINCY ST 2011,810000,810000.0,1,810000
888 N QUINCY ST 2012,875000,437500.0,2,875000
888 N QUINCY ST 202,0,0.0,1,0
888 N QUINCY ST 203,425000,425000.0,1,425000
888 N QUINCY ST 204,499000,499000.0,1,499000
888 N QUINCY ST 205,439900,439900.0,1,439900
888 N QUINCY ST 207,443000,443000.0,1,443000
888 N QUINCY ST 209,625000,312500.0,2,625000
888 N QUINCY ST 210,535000,535000.0,1,535000
888 N QUINCY ST 2102,0,0.0,1,0
888 N QUINCY ST 2105,858400,858400.0,1,858400
888 N QUINCY ST 2107,885000,885000.0,1,885000
888 N QUINCY ST 301,1349000,674500.0,2,1349000
888 N QUINCY ST 303,865000,432500.0,2,865000
888 N QUINCY ST 305,429999,429999.0,1,429999
888 N QUINCY ST 307,905000,452500.0,2,905000
888 N QUINCY ST 308,0,0.0,1,0
888 N QUINCY ST 310,0,0.0,1,0
888 N QUINCY ST 311,781000,390500.0,2,781000
888 N QUINCY ST 312,723750,723750.0,1,723750
888 N QUINCY ST 401,0,0.0,1,0
888 N QUINCY ST 410,550000,550000.0,1,550000
888 N QUINCY ST 412,0,0.0,2,0
888 N QUINCY ST 506,512000,512000.0,1,512000
888 N QUINCY ST 507,438000,438000.0,1,438000
888 N QUINCY ST 508,495000,495000.0,1,495000
888 N QUINCY ST 509,665000,665000.0,1,665000
888 N QUINCY ST 510,590000,590000.0,1,590000
888 N QUINCY ST 512,1575000,787500.0,2,1575000
888 N QUINCY ST 603,445600,222800.0,2,445600
888 N QUINCY ST 604,530000,530000.0,1,530000
888 N QUINCY ST 607,914900,457450.0,2,914900
888 N QUINCY ST 610,1123000,561500.0,2,1123000
888 N QUINCY ST 611,799300,799300.0,1,799300
888 N QUINCY ST 612,780000,780000.0,1,780000
888 N QUINCY ST 701,4000,4000.0,1,4000
888 N QUINCY ST 704,562500,562500.0,1,562500
888 N QUINCY ST 705,465000,465000.0,1,465000
888 N QUINCY ST 709,670000,670000.0,1,670000
888 N QUINCY ST 710,1227500,613750.0,2,1227500
888 N QUINCY ST 802,1493000,746500.0,2,1493000
888 N QUINCY ST 804,523500,523500.0,1,523500
888 N QUINCY ST 806,564900,564900.0,1,564900
888 N QUINCY ST 810,625000,625000.0,1,625000
888 N QUINCY ST 811,720000,360000.0,2,720000
888 N QUINCY ST 812,0,0.0,1,0
888 N QUINCY ST 901,725100,725100.0,1,725100
888 N QUINCY ST 902,700000,700000.0,1,700000
888 N QUINCY ST 904,610709,305354.5,2,610709
888 N QUINCY ST 905,492000,492000.0,1,492000
888 N QUINCY ST 906,525000,262500.0,2,525000
888 N QUINCY ST 908,470000,470000.0,1,470000
888 N QUINCY ST 909,660900,660900.0,1,660900
888 N QUINCY ST 912,784500,392250.0,2,784500
889 N MANCHESTER ST,7242062,2414020.6666666665,3,7242062
890 N JACKSON ST,945000,945000.0,1,945000
891 MCKINLEY RD,0,0.0,2,0
891 N HARRISON ST,0,0.0,1,0
891 N OHIO ST,0,0.0,1,0
892 N KENTUCKY ST,925000,925000.0,1,925000
894 N HARRISON ST,1180000,1180000.0,1,1180000
894 N KENTUCKY ST,2165000,721666.6666666666,3,2165000
895 N KENTUCKY ST,2675000,891666.6666666666,3,2675000
895 N LEXINGTON ST,1000000,1000000.0,1,1000000
896 N KENTUCKY ST,0,0.0,2,0
898 N LEXINGTON ST,1211000,1211000.0,1,1211000
899 N OHIO ST,0,0.0,2,0
8th RD N,0,0.0,1,0
8th RD S,1999000,999500.0,2,1999000
8th ST N,0,0.0,1,0
8th ST S,0,0.0,2,0
9 S MONTAGUE ST,755000,755000.0,1,755000
90 N BEDFORD ST 90B,572500,572500.0,1,572500
900 18th ST S,1125000,1125000.0,1,1125000
900 22nd ST S,0,0.0,1,0
900 MCKINLEY RD,850000,425000.0,2,850000
900 N DANIEL ST,0,0.0,1,0
900 N FREDERICK ST,2398000,1199000.0,2,2398000
900 N GARFIELD ST,0,0.0,1,0
900 N HIGHLAND ST,0,0.0,1,0
900 N KENSINGTON ST,966900,483450.0,2,966900
900 N LEBANON ST,900000,900000.0,1,900000
900 N MADISON ST,973000,486500.0,2,973000
900 N STAFFORD ST 1006,335000,167500.0,2,335000
900 N STAFFORD ST 1007,525000,525000.0,1,525000
900 N STAFFORD ST 1008,500000,83333.33333333333,6,500000
900 N STAFFORD ST 1016,0,0.0,1,0
900 N STAFFORD ST 1101,0,0.0,1,0
900 N STAFFORD ST 1102,355000,355000.0,1,355000
900 N STAFFORD ST 1103,545000,545000.0,1,545000
900 N STAFFORD ST 1107,580000,580000.0,1,580000
900 N STAFFORD ST 1109,430000,430000.0,1,430000
900 N STAFFORD ST 1111,425000,212500.0,2,425000
900 N STAFFORD ST 1114,682000,227333.33333333334,3,682000
900 N STAFFORD ST 1117,601000,601000.0,1,601000
900 N STAFFORD ST 1118,0,0.0,1,0
900 N STAFFORD ST 1201,308100,154050.0,2,308100
900 N STAFFORD ST 1204,0,0.0,1,0
900 N STAFFORD ST 1209,905000,301666.6666666667,3,905000
900 N STAFFORD ST 1214,409900,409900.0,1,409900
900 N STAFFORD ST 1215,539000,539000.0,1,539000
900 N STAFFORD ST 1218,1108799,554399.5,2,1108799
900 N STAFFORD ST 1219,0,0.0,1,0
900 N STAFFORD ST 1406,414800,414800.0,1,414800
900 N STAFFORD ST 1408,0,0.0,1,0
900 N STAFFORD ST 1409,430000,430000.0,1,430000
900 N STAFFORD ST 1410,367500,367500.0,1,367500
900 N STAFFORD ST 1412,400000,400000.0,1,400000
900 N STAFFORD ST 1414,0,0.0,1,0
900 N STAFFORD ST 1416,375000,375000.0,1,375000
900 N STAFFORD ST 1417,575000,191666.66666666666,3,575000
900 N STAFFORD ST 1503,515000,171666.66666666666,3,515000
900 N STAFFORD ST 1504,0,0.0,1,0
900 N STAFFORD ST 1505,585000,292500.0,2,585000
900 N STAFFORD ST 1507,0,0.0,1,0
900 N STAFFORD ST 1509,450000,450000.0,1,450000
900 N STAFFORD ST 1511,418551,418551.0,1,418551
900 N STAFFORD ST 1514,683000,341500.0,2,683000
900 N STAFFORD ST 1519,0,0.0,2,0
900 N STAFFORD ST 1601,0,0.0,1,0
900 N STAFFORD ST 1607,560000,560000.0,1,560000
900 N STAFFORD ST 1608,1112000,556000.0,2,1112000
900 N STAFFORD ST 1609,875500,437750.0,2,875500
900 N STAFFORD ST 1610,310000,155000.0,2,310000
900 N STAFFORD ST 1611,410300,410300.0,1,410300
900 N STAFFORD ST 1617,639000,639000.0,1,639000
900 N STAFFORD ST 1701,311900,311900.0,1,311900
900 N STAFFORD ST 1703,585000,585000.0,1,585000
900 N STAFFORD ST 1705,0,0.0,1,0
900 N STAFFORD ST 1708,0,0.0,1,0
900 N STAFFORD ST 1710,695000,347500.0,2,695000
900 N STAFFORD ST 1711,385000,385000.0,1,385000
900 N STAFFORD ST 1805,0,0.0,1,0
900 N STAFFORD ST 1806,829000,414500.0,2,829000
900 N STAFFORD ST 1809,446000,446000.0,1,446000
900 N STAFFORD ST 1810,320000,320000.0,1,320000
900 N STAFFORD ST 1901,340000,340000.0,1,340000
900 N STAFFORD ST 1903,535000,267500.0,2,535000
900 N STAFFORD ST 1906,875000,291666.6666666667,3,875000
900 N STAFFORD ST 1907,570000,570000.0,1,570000
900 N STAFFORD ST 1911,410000,410000.0,1,410000
900 N STAFFORD ST 1915,0,0.0,1,0
900 N STAFFORD ST 1916,851000,425500.0,2,851000
900 N STAFFORD ST 1917,0,0.0,1,0
900 N STAFFORD ST 1919,0,0.0,1,0
900 N STAFFORD ST 2006,410000,205000.0,2,410000
900 N STAFFORD ST 2007,0,0.0,1,0
900 N STAFFORD ST 2008,490000,490000.0,1,490000
900 N STAFFORD ST 2011,400000,400000.0,1,400000
900 N STAFFORD ST 2014,395000,395000.0,1,395000
900 N STAFFORD ST 2015,560000,560000.0,1,560000
900 N STAFFORD ST 2016,410000,410000.0,1,410000
900 N STAFFORD ST 2017,0,0.0,1,0
900 N STAFFORD ST 2019,590000,590000.0,1,590000
900 N STAFFORD ST 2122,0,0.0,1,0
900 N STAFFORD ST 2123,550000,550000.0,1,550000
900 N STAFFORD ST 2124,0,0.0,1,0
900 N STAFFORD ST 2125,769999,769999.0,1,769999
900 N STAFFORD ST 2126,550000,550000.0,1,550000
900 N STAFFORD ST 2128,593000,197666.66666666666,3,593000
900 N STAFFORD ST 2131,715000,715000.0,1,715000
900 N STAFFORD ST 2223,1190000,595000.0,2,1190000
900 N STAFFORD ST 2224,699900,699900.0,1,699900
900 N STAFFORD ST 2228,583000,583000.0,1,583000
900 N STAFFORD ST 2230,0,0.0,1,0
900 N STAFFORD ST 2302,0,0.0,1,0
900 N STAFFORD ST 2320,623512,311756.0,2,623512
900 N STAFFORD ST 2323,0,0.0,1,0
900 N STAFFORD ST 2324,0,0.0,2,0
900 N STAFFORD ST 2325,755000,755000.0,1,755000
900 N STAFFORD ST 2326,510000,510000.0,1,510000
900 N STAFFORD ST 2328,1195000,597500.0,2,1195000
900 N STAFFORD ST 2402,321888,321888.0,1,321888
900 N STAFFORD ST 2420,600000,300000.0,2,600000
900 N STAFFORD ST 2421,164882,82441.0,2,164882
900 N STAFFORD ST 2424,0,0.0,2,0
900 N STAFFORD ST 2425,0,0.0,2,0
900 N STAFFORD ST 2430,590000,590000.0,1,590000
900 N STAFFORD ST 2502,0,0.0,1,0
900 N STAFFORD ST 2521,430000,215000.0,2,430000
900 N STAFFORD ST 2524,794000,794000.0,1,794000
900 N STAFFORD ST 2528,615000,615000.0,1,615000
900 N STAFFORD ST 2530,0,0.0,1,0
900 N STAFFORD ST 2531,698000,349000.0,2,698000
900 N STAFFORD ST 2620,1025000,1025000.0,1,1025000
900 N STAFFORD ST 2623,1051125,1051125.0,1,1051125
900 N STAFFORD ST 2625,1050000,1050000.0,1,1050000
900 N STAFFORD ST 2627,0,0.0,1,0
900 N STAFFORD ST 2628,900000,900000.0,1,900000
900 N STAFFORD ST 2630,0,0.0,2,0
900 N STAFFORD ST 2631,0,0.0,2,0
900 N STAFFORD ST 2632,875000,875000.0,1,875000
900 N STAFFORD ST 902,326000,326000.0,1,326000
900 N STAFFORD ST 903,550000,183333.33333333334,3,550000
900 N STAFFORD ST 905,576000,288000.0,2,576000
900 N STAFFORD ST 914,368000,368000.0,1,368000
900 N STAFFORD ST 919,0,0.0,1,0
900 N TAYLOR ST 1004,100500,100500.0,1,100500
900 N TAYLOR ST 1006,108500,108500.0,1,108500
900 N TAYLOR ST 1007,0,0.0,1,0
900 N TAYLOR ST 1008,89998,89998.0,1,89998
900 N TAYLOR ST 1009,75000,75000.0,1,75000
900 N TAYLOR ST 1010,110000,55000.0,2,110000
900 N TAYLOR ST 1016,235000,235000.0,1,235000
900 N TAYLOR ST 1017,362500,362500.0,1,362500
900 N TAYLOR ST 1022,215000,107500.0,2,215000
900 N TAYLOR ST 1023,195000,195000.0,1,195000
900 N TAYLOR ST 1025,754200,251400.0,3,754200
900 N TAYLOR ST 1027,251000,125500.0,2,251000
900 N TAYLOR ST 1029,750000,250000.0,3,750000
900 N TAYLOR ST 1031,750000,250000.0,3,750000
900 N TAYLOR ST 1105,0,0.0,2,0
900 N TAYLOR ST 1111,70000,70000.0,1,70000
900 N TAYLOR ST 1112,279000,279000.0,1,279000
900 N TAYLOR ST 1117,340000,340000.0,1,340000
900 N TAYLOR ST 1124,305000,152500.0,2,305000
900 N TAYLOR ST 1126,305000,152500.0,2,305000
900 N TAYLOR ST 1127,345000,345000.0,1,345000
900 N TAYLOR ST 1129,190500,95250.0,2,190500
900 N TAYLOR ST 1131,345000,345000.0,1,345000
900 N TAYLOR ST 1204,320000,160000.0,2,320000
900 N TAYLOR ST 1205,364900,364900.0,1,364900
900 N TAYLOR ST 1206,320000,160000.0,2,320000
900 N TAYLOR ST 1207,364900,364900.0,1,364900
900 N TAYLOR ST 1208,89900,44950.0,2,89900
900 N TAYLOR ST 1209,64000,64000.0,1,64000
900 N TAYLOR ST 1210,105000,105000.0,1,105000
900 N TAYLOR ST 1212,410000,205000.0,2,410000
900 N TAYLOR ST 1216,555077,277538.5,2,555077
900 N TAYLOR ST 1220,220000,73333.33333333333,3,220000
900 N TAYLOR ST 1222,0,0.0,1,0
900 N TAYLOR ST 1223,207000,207000.0,1,207000
900 N TAYLOR ST 1224,129900,129900.0,1,129900
900 N TAYLOR ST 1225,325000,325000.0,1,325000
900 N TAYLOR ST 1226,127000,127000.0,1,127000
900 N TAYLOR ST 1227,185000,185000.0,1,185000
900 N TAYLOR ST 1229,165000,165000.0,1,165000
900 N TAYLOR ST 1231,167500,167500.0,1,167500
900 N TAYLOR ST 1404,399000,199500.0,2,399000
900 N TAYLOR ST 1405,350000,116666.66666666667,3,350000
900 N TAYLOR ST 1406,593400,296700.0,2,593400
900 N TAYLOR ST 1407,350000,116666.66666666667,3,350000
900 N TAYLOR ST 1408,62500,31250.0,2,62500
900 N TAYLOR ST 1409,110000,55000.0,2,110000
900 N TAYLOR ST 1410,120000,40000.0,3,120000
900 N TAYLOR ST 1411,250000,250000.0,1,250000
900 N TAYLOR ST 1412,325000,325000.0,1,325000
900 N TAYLOR ST 1417,370000,370000.0,1,370000
900 N TAYLOR ST 1420,526500,263250.0,2,526500
900 N TAYLOR ST 1423,199000,199000.0,1,199000
900 N TAYLOR ST 1425,152000,76000.0,2,152000
900 N TAYLOR ST 1426,364900,182450.0,2,364900
900 N TAYLOR ST 1427,250000,250000.0,1,250000
900 N TAYLOR ST 1429,263000,131500.0,2,263000
900 N TAYLOR ST 1504,65000,65000.0,1,65000
900 N TAYLOR ST 1505,764995,254998.33333333334,3,764995
900 N TAYLOR ST 1506,102000,102000.0,1,102000
900 N TAYLOR ST 1507,764995,254998.33333333334,3,764995
900 N TAYLOR ST 1508,115000,115000.0,1,115000
900 N TAYLOR ST 1509,84000,42000.0,2,84000
900 N TAYLOR ST 1510,164000,32800.0,5,164000
900 N TAYLOR ST 1511,165000,82500.0,2,165000
900 N TAYLOR ST 1512,664650,221550.0,3,664650
900 N TAYLOR ST 1516,0,0.0,1,0
900 N TAYLOR ST 1520,215000,107500.0,2,215000
900 N TAYLOR ST 1522,280000,140000.0,2,280000
900 N TAYLOR ST 1523,240000,240000.0,1,240000
900 N TAYLOR ST 1524,135000,135000.0,1,135000
900 N TAYLOR ST 1525,265000,265000.0,1,265000
900 N TAYLOR ST 1529,250000,83333.33333333333,3,250000
900 N TAYLOR ST 1531,118000,118000.0,1,118000
900 N TAYLOR ST 1606,120000,120000.0,1,120000
900 N TAYLOR ST 1607,209000,69666.66666666667,3,209000
900 N TAYLOR ST 1612,653600,326800.0,2,653600
900 N TAYLOR ST 1617,384500,384500.0,1,384500
900 N TAYLOR ST 1620,426790,213395.0,2,426790
900 N TAYLOR ST 1626,375000,125000.0,3,375000
900 N TAYLOR ST 1629,65000,65000.0,1,65000
900 N TAYLOR ST 1708,100000,50000.0,2,100000
900 N TAYLOR ST 1709,99000,99000.0,1,99000
900 N TAYLOR ST 1710,0,0.0,1,0
900 N TAYLOR ST 1712,575000,575000.0,1,575000
900 N TAYLOR ST 1717,424400,212200.0,2,424400
900 N TAYLOR ST 1720,242500,121250.0,2,242500
900 N TAYLOR ST 1729,230000,76666.66666666667,3,230000
900 N TAYLOR ST 1804,125000,62500.0,2,125000
900 N TAYLOR ST 1805,95000,95000.0,1,95000
900 N TAYLOR ST 1807,258000,129000.0,2,258000
900 N TAYLOR ST 1808,70000,70000.0,1,70000
900 N TAYLOR ST 1809,452000,226000.0,2,452000
900 N TAYLOR ST 1810,0,0.0,1,0
900 N TAYLOR ST 1811,210000,105000.0,2,210000
900 N TAYLOR ST 1812,360000,120000.0,3,360000
900 N TAYLOR ST 1816,0,0.0,1,0
900 N TAYLOR ST 1817,452000,226000.0,2,452000
900 N TAYLOR ST 1820,545000,181666.66666666666,3,545000
900 N TAYLOR ST 1904,446000,223000.0,2,446000
900 N TAYLOR ST 1906,446000,223000.0,2,446000
900 N TAYLOR ST 1907,115000,115000.0,1,115000
900 N TAYLOR ST 1908,125000,62500.0,2,125000
900 N TAYLOR ST 1909,60000,60000.0,1,60000
900 N TAYLOR ST 1911,0,0.0,4,0
900 N TAYLOR ST 1912,597900,298950.0,2,597900
900 N TAYLOR ST 1916,290000,290000.0,1,290000
900 N TAYLOR ST 1920,0,0.0,1,0
900 N TAYLOR ST 1923,189900,189900.0,1,189900
900 N TAYLOR ST 1924,355000,118333.33333333333,3,355000
900 N TAYLOR ST 1926,175000,175000.0,1,175000
900 N TAYLOR ST 1929,395000,197500.0,2,395000
900 N TAYLOR ST 1931,395000,197500.0,2,395000
900 N TAYLOR ST 2005,445000,445000.0,1,445000
900 N TAYLOR ST 2006,90000,45000.0,2,90000
900 N TAYLOR ST 2007,445000,445000.0,1,445000
900 N TAYLOR ST 2008,115000,57500.0,2,115000
900 N TAYLOR ST 2009,255000,85000.0,3,255000
900 N TAYLOR ST 2011,90000,45000.0,2,90000
900 N TAYLOR ST 2012,350000,350000.0,1,350000
900 N TAYLOR ST 2017,1320000,440000.0,3,1320000
900 N TAYLOR ST 2020,230000,230000.0,1,230000
900 N TAYLOR ST 2023,365000,365000.0,1,365000
900 N TAYLOR ST 2024,221400,73800.0,3,221400
900 N TAYLOR ST 2025,347051,115683.66666666667,3,347051
900 N TAYLOR ST 2026,111500,55750.0,2,111500
900 N TAYLOR ST 2027,0,0.0,1,0
900 N TAYLOR ST 2029,470600,117650.0,4,470600
900 N TAYLOR ST 2105,324900,162450.0,2,324900
900 N TAYLOR ST 2107,324900,162450.0,2,324900
900 N TAYLOR ST 2109,0,0.0,1,0
900 N TAYLOR ST 2110,150000,50000.0,3,150000
900 N TAYLOR ST 2111,95000,95000.0,1,95000
900 N TAYLOR ST 2117,400000,400000.0,1,400000
900 N TAYLOR ST 2120,435750,54468.75,8,435750
900 N TAYLOR ST 2122,225000,225000.0,1,225000
900 N TAYLOR ST 2123,275000,275000.0,1,275000
900 N TAYLOR ST 2124,99000,99000.0,1,99000
900 N TAYLOR ST 2125,480000,240000.0,2,480000
900 N TAYLOR ST 2127,285000,285000.0,1,285000
900 N TAYLOR ST 2131,176000,176000.0,1,176000
900 N TAYLOR ST 230,350000,175000.0,2,350000
900 N TAYLOR ST 234,320000,160000.0,2,320000
900 N TAYLOR ST 236,120000,120000.0,1,120000
900 N TAYLOR ST 238,275000,275000.0,1,275000
900 N TAYLOR ST 504,105000,105000.0,1,105000
900 N TAYLOR ST 506,0,0.0,1,0
900 N TAYLOR ST 509,0,0.0,1,0
900 N TAYLOR ST 510,0,0.0,1,0
900 N TAYLOR ST 512,415000,207500.0,2,415000
900 N TAYLOR ST 516,215000,215000.0,1,215000
900 N TAYLOR ST 517,0,0.0,1,0
900 N TAYLOR ST 520,536732,178910.66666666666,3,536732
900 N TAYLOR ST 523,539000,179666.66666666666,3,539000
900 N TAYLOR ST 524,264000,88000.0,3,264000
900 N TAYLOR ST 525,160000,160000.0,1,160000
900 N TAYLOR ST 526,170000,170000.0,1,170000
900 N TAYLOR ST 529,90000,90000.0,1,90000
900 N TAYLOR ST 531,165000,165000.0,1,165000
900 N TAYLOR ST 604,78000,39000.0,2,78000
900 N TAYLOR ST 605,250000,62500.0,4,250000
900 N TAYLOR ST 607,175000,175000.0,1,175000
900 N TAYLOR ST 608,0,0.0,1,0
900 N TAYLOR ST 610,90000,45000.0,2,90000
900 N TAYLOR ST 611,195000,65000.0,3,195000
900 N TAYLOR ST 620,511500,170500.0,3,511500
900 N TAYLOR ST 622,0,0.0,2,0
900 N TAYLOR ST 623,175000,175000.0,1,175000
900 N TAYLOR ST 624,325000,108333.33333333333,3,325000
900 N TAYLOR ST 626,170000,170000.0,1,170000
900 N TAYLOR ST 627,245000,81666.66666666667,3,245000
900 N TAYLOR ST 704,330000,330000.0,1,330000
900 N TAYLOR ST 705,61000,30500.0,2,61000
900 N TAYLOR ST 706,330000,330000.0,1,330000
900 N TAYLOR ST 707,265000,88333.33333333333,3,265000
900 N TAYLOR ST 709,210800,70266.66666666667,3,210800
900 N TAYLOR ST 711,63500,63500.0,1,63500
900 N TAYLOR ST 712,299000,149500.0,2,299000
900 N TAYLOR ST 716,489000,122250.0,4,489000
900 N TAYLOR ST 720,290000,290000.0,1,290000
900 N TAYLOR ST 723,0,0.0,1,0
900 N TAYLOR ST 724,240000,120000.0,2,240000
900 N TAYLOR ST 725,256500,128250.0,2,256500
900 N TAYLOR ST 726,145000,145000.0,1,145000
900 N TAYLOR ST 727,240000,240000.0,1,240000
900 N TAYLOR ST 729,85000,85000.0,1,85000
900 N TAYLOR ST 804,350000,350000.0,1,350000
900 N TAYLOR ST 805,145000,48333.333333333336,3,145000
900 N TAYLOR ST 806,350000,350000.0,1,350000
900 N TAYLOR ST 807,183000,91500.0,2,183000
900 N TAYLOR ST 808,62200,31100.0,2,62200
900 N TAYLOR ST 809,0,0.0,1,0
900 N TAYLOR ST 812,400000,400000.0,1,400000
900 N TAYLOR ST 816,195000,195000.0,1,195000
900 N TAYLOR ST 817,654300,327150.0,2,654300
900 N TAYLOR ST 822,535000,133750.0,4,535000
900 N TAYLOR ST 823,215000,215000.0,1,215000
900 N TAYLOR ST 824,1247500,207916.66666666666,6,1247500
900 N TAYLOR ST 825,249000,249000.0,1,249000
900 N TAYLOR ST 826,1102500,220500.0,5,1102500
900 N TAYLOR ST 904,457300,457300.0,1,457300
900 N TAYLOR ST 905,1235000,308750.0,4,1235000
900 N TAYLOR ST 906,457300,457300.0,1,457300
900 N TAYLOR ST 907,1235000,308750.0,4,1235000
900 N TAYLOR ST 908,84000,42000.0,2,84000
900 N TAYLOR ST 909,78000,78000.0,1,78000
900 N TAYLOR ST 910,81000,40500.0,2,81000
900 N TAYLOR ST 911,0,0.0,1,0
900 N TAYLOR ST 917,775000,258333.33333333334,3,775000
900 N TAYLOR ST 923,347500,347500.0,1,347500
900 N TAYLOR ST 924,175000,58333.333333333336,3,175000
900 N TAYLOR ST 927,265000,265000.0,1,265000
900 N TAYLOR ST 929,95000,47500.0,2,95000
900 N TAYLOR ST 931,179000,179000.0,1,179000
